DATE,PR,USER,TITLE,EMPLOYEE
2023-02-15T01:50:21Z,https://github.com/hashicorp/terraform/pull/32688,apparentlymart,build: Use Go 1.20.0,Y
2023-02-14T20:12:25Z,https://github.com/hashicorp/terraform/pull/32687,teamterraform,Backport of initial terraform_data docs into v1.4,Y
2023-02-14T14:50:45Z,https://github.com/hashicorp/terraform/pull/32683,jbardin,allow terraform_data to import,Y
2023-02-14T14:09:33Z,https://github.com/hashicorp/terraform/pull/32681,teamterraform,Backport of Introduce `metadata functions` command into v1.4,Y
2023-02-14T01:50:46Z,https://github.com/hashicorp/terraform/pull/32680,apparentlymart,backend/local: Periodically persist intermediate state snapshots,Y
2023-02-13T22:43:16Z,https://github.com/hashicorp/terraform/pull/32679,jbardin,initial terraform_data docs,Y
2023-02-13T18:18:44Z,https://github.com/hashicorp/terraform/pull/32678,jukie,Update go-getter version,N
2023-02-13T17:26:32Z,https://github.com/hashicorp/terraform/pull/32677,teamterraform,Backport of sort modules.json for stable order into v1.4,Y
2023-02-13T14:51:13Z,https://github.com/hashicorp/terraform/pull/32676,teamterraform,Backport of Do not add orphan nodes for deposed instances into v1.4,Y
2023-02-13T14:51:08Z,https://github.com/hashicorp/terraform/pull/32675,teamterraform,Backport of Do not add orphan nodes for deposed instances into v1.3,Y
2023-02-13T14:50:51Z,https://github.com/hashicorp/terraform/pull/32674,teamterraform,Backport of Fix panic when planning orphaned deposed instances into v1.4,Y
2023-02-13T14:50:46Z,https://github.com/hashicorp/terraform/pull/32673,teamterraform,Backport of Fix panic when planning orphaned deposed instances into v1.3,Y
2023-02-13T14:40:38Z,https://github.com/hashicorp/terraform/pull/32672,teamterraform,Backport of structured run output: impose canonical ordering on jsonstate and jsonplan packages into v1.4,Y
2023-02-13T14:40:23Z,https://github.com/hashicorp/terraform/pull/32671,teamterraform,Backport of Use the latest equivalence testing version when executing equivalence tests into v1.4,Y
2023-02-13T09:26:27Z,https://github.com/hashicorp/terraform/pull/32670,teamterraform,Backport of Support assume role for cos backend into v1.4,Y
2023-02-10T22:35:58Z,https://github.com/hashicorp/terraform/pull/32667,teamterraform,Backport of Begin cloud remote state with serial > 0 into v1.4,Y
2023-02-10T22:13:14Z,https://github.com/hashicorp/terraform/pull/32666,sebasslash,Fix SRO authorization bug when token is fetched from cloud config,Y
2023-02-10T21:30:48Z,https://github.com/hashicorp/terraform/pull/32664,alisdair,Do not add orphan nodes for deposed instances,Y
2023-02-10T20:40:40Z,https://github.com/hashicorp/terraform/pull/32663,alisdair,Fix panic when planning orphaned deposed instances,Y
2023-02-10T08:38:25Z,https://github.com/hashicorp/terraform/pull/32659,liamcervante,Use the latest equivalence testing version when executing equivalence tests,Y
2023-02-10T07:56:41Z,https://github.com/hashicorp/terraform/pull/32657,liamcervante,Manual backport of #32557 into v1.4,Y
2023-02-09T08:26:59Z,https://github.com/hashicorp/terraform/pull/32649,liamcervante,structured run output: impose canonical ordering on jsonstate and jsonplan packages,Y
2023-02-08T22:58:35Z,https://github.com/hashicorp/terraform/pull/32648,mikeantonelli,Update providers.mdx,N
2023-02-08T22:19:59Z,https://github.com/hashicorp/terraform/pull/32647,brandonc,Begin cloud remote state with serial > 0,Y
2023-02-08T15:29:08Z,https://github.com/hashicorp/terraform/pull/32643,jbardin,Manual v1.3 backport of 32614,Y
2023-02-08T13:30:14Z,https://github.com/hashicorp/terraform/pull/32642,liamcervante,structured renderer: fix closing json bracket when rendering with no symbols,Y
2023-02-06T15:07:29Z,https://github.com/hashicorp/terraform/pull/32631,lyu571,Support assume role for cos backend,Y
2023-02-06T15:05:30Z,https://github.com/hashicorp/terraform/pull/32630,rkhaled0,do not print out the entire http req/resp if terraform debugging enabled and using azure remote backend,Y
2023-02-06T14:20:11Z,https://github.com/hashicorp/terraform/pull/32629,liamcervante,Structured Renderer: use the new renderer when rendering the state in addition to the plan,Y
2023-02-05T15:20:49Z,https://github.com/hashicorp/terraform/pull/32627,zachary-walters,Updated the deprecated ioutil dependency,N
2023-02-03T14:46:57Z,https://github.com/hashicorp/terraform/pull/32624,ashleemboyer,docs: Migrate link formats,Y
2023-02-02T12:40:24Z,https://github.com/hashicorp/terraform/pull/32618,yokomotod,sort modules.json for stable order,N
2023-02-02T02:26:52Z,https://github.com/hashicorp/terraform/pull/32615,jnnnnn,mention -target in destroy docs,N
2023-02-01T18:56:19Z,https://github.com/hashicorp/terraform/pull/32614,yardbirdsax,make remote state initial behavior the same as local state,N
68,10,14.70%,,
